EvaluationID,ObservedInchesFromZero,ObservedSeedSpacing,TargetSpacingInches,SeedPlacementType
1758,50,16,13,3
1758,67,17,13,3
1758,86,19,13,3
1758,104,18,13,3
1758,120,16,13,3
1758,137,17,13,3
1758,154,17,13,3
1758,173,19,13,3
1758,188,15,13,0
1758,204,16,13,3
1758,222,18,13,3
1759,7,7,13,3
1759,15,8,13,3
1759,23,8,13,3
1759,32,9,13,3
1759,43,11,13,0
1759,51,8,13,3
1759,60,9,13,3
1759,68,8,13,3
1759,78,10,13,3
1759,87,9,13,3
1759,96,9,13,3
1759,105,9,13,3
1759,116,11,13,2
1759,119,3,13,2
1759,128,9,13,3
1759,141,13,13,0
1759,149,8,13,3
1759,157,8,13,3
1759,166,9,13,3
1759,173,7,13,3
1759,182,9,13,3
1759,192,10,13,3
1759,199,7,13,3
1759,210,11,13,0
1759,226,16,13,3
1759,236,10,13,3
1759,244,8,13,3
1760,15,15,15,0
1760,32,17,15,0
1760,53,21,15,3
1760,67,14,15,0
1760,81,14,15,0
1760,97,16,15,0
1760,110,13,15,2
1760,112,2,15,2
1760,124,12,15,0
1760,136,12,15,0
1760,150,14,15,0
1760,162,12,15,0
1760,177,15,15,0
1760,190,13,15,0
1760,206,16,15,0
1760,218,12,15,0
1760,232,14,15,0
1760,246,14,15,0
1760,260,14,15,0
1761,12,12,15,0
1761,27,15,15,0
1761,40,13,15,0
1761,59,19,15,3
1761,66,7,15,2
1761,85,19,15,3
1761,89,4,15,2
1761,97,8,15,3
1761,111,14,15,0
1761,126,15,15,0
1761,140,14,15,0
1761,153,13,15,0
1761,167,14,15,0
1761,182,15,15,0
1761,198,16,15,0
1761,211,13,15,0
1761,221,10,15,3
1761,236,15,15,0
1761,249,13,15,0
1762,10,10,12,0
1762,24,14,12,0
1762,35,11,12,0
1762,51,16,12,3
1762,54,3,12,2
1762,60,6,12,2
1762,72,12,12,0
1762,84,12,12,0
1762,96,12,12,0
1762,107,11,12,0
1762,121,14,12,0
1762,136,15,12,3
1762,144,8,12,3
1762,157,13,12,2
1762,160,3,12,2
1762,170,10,12,1
1762,193,23,12,1
1762,207,14,12,0
1762,220,13,12,0
1762,231,11,12,0
1762,244,13,12,0
1762,255,11,12,0
1763,15,15,14,0
1763,28,13,14,0
1763,42,14,14,0
1763,57,15,14,0
1763,71,14,14,0
1763,87,16,14,0
1763,100,13,14,0
1763,112,12,14,0
1763,128,16,14,0
1763,142,14,14,0
1763,156,14,14,0
1763,171,15,14,0
1763,187,16,14,0
1763,200,13,14,0
1763,214,14,14,0
1763,228,14,14,0
1763,241,13,14,0
1763,254,13,14,0
1763,267,13,14,0
1763,288,21,14,3
1764,15,15,15,0
1764,31,16,15,0
1764,45,14,15,0
1764,60,15,15,0
1764,78,18,15,0
1764,92,14,15,0
1764,111,19,15,3
1764,123,12,15,0
1764,138,15,15,0
1764,154,16,15,0
1764,169,15,15,0
1764,185,16,15,0
1764,199,14,15,0
1764,213,14,15,1
1764,238,25,15,1
1764,254,16,15,2
1764,255,1,15,2
1764,270,15,15,0
1764,283,13,15,0
1765,14,14,14,0
1765,28,14,14,0
1765,41,13,14,0
1765,56,15,14,0
1765,70,14,14,0
1765,85,15,14,0
1765,100,15,14,0
1765,113,13,14,0
1765,131,18,14,3
1765,145,14,14,0
1765,157,12,14,0
1765,173,16,14,0
1765,185,12,14,0
1765,200,15,14,0
1765,214,14,14,0
1765,231,17,14,3
1765,260,29,14,1
1766,16,16,16,0
1766,32,16,16,0
1766,49,17,16,0
1766,66,17,16,0
1766,82,16,16,2
1766,87,5,16,2
1766,99,12,16,3
1766,115,16,16,1
1766,148,33,16,1
1766,168,20,16,3
1766,184,16,16,0
1766,198,14,16,0
1766,215,17,16,0
1766,231,16,16,0
1766,248,17,16,0
1766,264,16,16,0
1766,280,16,16,0
1767,5,5,9,3
1767,24,19,9,1
1767,33,9,9,0
1767,42,9,9,0
1767,51,9,9,0
1767,59,8,9,0
1767,69,10,9,0
1767,76,7,9,3
1767,88,12,9,3
1767,95,7,9,3
1767,97,2,9,2
1767,107,10,9,0
1767,115,8,9,0
1767,122,7,9,3
1767,134,12,9,3
1767,144,10,9,0
1767,154,10,9,0
1767,162,8,9,1
1767,178,16,9,1
1767,192,14,9,1
1767,199,7,9,3
1767,209,10,9,0
1767,216,7,9,3
1767,239,23,9,1
1768,1,1,11,2
1768,14,13,11,2
1768,19,5,11,2
1768,32,13,11,0
1768,43,11,11,0
1768,56,13,11,0
1768,69,13,11,1
1768,90,21,11,1
1768,99,9,11,2
1768,104,5,11,2
1768,114,10,11,0
1768,124,10,11,0
1768,135,11,11,0
1768,146,11,11,1
1768,178,32,11,1
1769,14,14,14,0
1769,27,13,14,0
1769,42,15,14,0
1769,56,14,14,0
1769,69,13,14,0
1769,84,15,14,0
1769,95,11,14,3
1769,109,14,14,2
1769,114,5,14,2
1769,123,9,14,3
1769,137,14,14,0
1769,151,14,14,0
1769,163,12,14,2
1769,165,2,14,2
1769,178,13,14,0
1769,192,14,14,1
1769,220,28,14,1
1769,234,14,14,0
1769,249,15,14,0
1769,262,13,14,0
1769,275,13,14,0
1769,287,12,14,0
1770,13,13,13,0
1770,21,8,13,3
1770,33,12,13,0
1770,42,9,13,3
1770,47,5,13,2
1770,57,10,13,3
1770,70,13,13,0
1770,81,11,13,0
1770,89,8,13,3
1770,102,13,13,0
1770,115,13,13,0
1770,126,11,13,0
1770,136,10,13,3
1770,150,14,13,0
1770,160,10,13,3
1770,175,15,13,0
1771,14,14,14,0
1771,28,14,14,0
1771,41,13,14,0
1771,50,9,14,3
1771,63,13,14,1
1771,87,24,14,1
1771,92,5,14,2
1771,99,7,14,2
1771,100,1,14,2
1771,104,4,14,2
1771,164,60,14,1
1771,187,23,14,1
1771,201,14,14,1
1771,227,26,14,1
1771,245,18,14,3
1772,16,16,12,3
1772,24,8,12,3
1772,38,14,12,0
1772,52,14,12,0
1772,65,13,12,0
1772,75,10,12,0
1772,91,16,12,3
1772,100,9,12,3
1772,114,14,12,0
1772,127,13,12,0
1772,138,11,12,0
1772,153,15,12,3
1772,163,10,12,0
1772,178,15,12,3
1772,187,9,12,3
1772,201,14,12,0
1772,218,17,12,3
1772,227,9,12,3
1772,233,6,12,2
1772,240,7,12,3
1772,263,23,12,1
1773,15,15,13,0
1773,30,15,13,0
1773,44,14,13,0
1773,60,16,13,3
1773,76,16,13,3
1773,94,18,13,3
1773,109,15,13,0
1773,122,13,13,0
1773,138,16,13,3
1773,152,14,13,0
1773,169,17,13,3
1773,184,15,13,1
1773,217,33,13,1
1773,237,20,13,1
1773,250,13,13,0
1773,268,18,13,3
1773,280,12,13,0
1774,17,17,14,3
1774,27,10,14,3
1774,47,20,14,3
1774,58,11,14,3
1774,76,18,14,3
1774,89,13,14,0
1774,100,11,14,3
1774,116,16,14,0
1774,129,13,14,0
1774,140,11,14,3
1774,173,33,14,1
1774,189,16,14,0
1774,201,12,14,0
1774,214,13,14,0
1774,228,14,14,0
1774,243,15,14,0
1774,261,18,14,3
1775,15,15,13,0
1775,30,15,13,0
1775,45,15,13,0
1775,61,16,13,3
1775,76,15,13,0
1775,92,16,13,3
1775,108,16,13,3
1775,113,5,13,2
1775,138,25,13,1
1775,153,15,13,0
1775,168,15,13,0
1775,182,14,13,0
1775,196,14,13,0
1775,212,16,13,3
1775,228,16,13,3
1775,241,13,13,0
1775,257,16,13,3
1775,270,13,13,0
1776,9,9,13,3
1776,26,17,13,3
1776,40,14,13,0
1776,52,12,13,0
1776,64,12,13,0
1776,75,11,13,0
1776,89,14,13,0
1776,100,11,13,0
1776,111,11,13,0
1776,123,12,13,0
1776,134,11,13,0
1776,146,12,13,0
1776,156,10,13,3
1776,166,10,13,3
1776,179,13,13,0
1776,190,11,13,0
1776,202,12,13,0
1776,213,11,13,0
1776,226,13,13,0
1776,238,12,13,0
1776,252,14,13,0
1776,263,11,13,0
1777,10,10,13,3
1777,23,13,13,0
1777,34,11,13,0
1777,48,14,13,0
1777,59,11,13,0
1777,68,9,13,3
1777,81,13,13,0
1777,89,8,13,3
1777,104,15,13,0
1777,115,11,13,0
1777,127,12,13,0
1777,136,9,13,3
1777,148,12,13,0
1777,157,9,13,3
1777,166,9,13,3
1777,177,11,13,0
1777,192,15,13,0
1777,204,12,13,0
1777,218,14,13,0
1777,226,8,13,3
1777,240,14,13,0
1777,250,10,13,3
1777,273,23,13,1
1778,14,14,16,0
1778,27,13,16,0
1778,42,15,16,0
1778,64,22,16,3
1778,75,11,16,3
1778,92,17,16,0
1778,110,18,16,0
1778,124,14,16,0
1778,141,17,16,0
1778,158,17,16,1
1778,189,31,16,1
1778,201,12,16,3
1778,218,17,16,0
1778,231,13,16,0
1778,255,24,16,3
1779,12,12,13,0
1779,29,17,13,3
1779,40,11,13,0
1779,52,12,13,0
1779,62,10,13,3
1779,74,12,13,0
1779,86,12,13,0
1779,97,11,13,0
1779,109,12,13,0
1779,118,9,13,3
1779,129,11,13,0
1779,143,14,13,0
1779,153,10,13,3
1779,163,10,13,3
1779,174,11,13,0
1779,185,11,13,0
1779,200,15,13,0
1779,211,11,13,0
1780,13,13,14,0
1780,30,17,14,3
1780,45,15,14,0
1780,60,15,14,0
1780,76,16,14,0
1780,90,14,14,0
1780,106,16,14,0
1780,121,15,14,0
1780,135,14,14,0
1780,149,14,14,0
1780,163,14,14,0
1780,177,14,14,0
1780,192,15,14,0
1780,209,17,14,3
1780,220,11,14,3
1780,237,17,14,3
1780,252,15,14,0
1780,267,15,14,0
1781,13,13,13,0
1781,28,15,13,0
1781,41,13,13,0
1781,54,13,13,0
1781,68,14,13,0
1781,82,14,13,2
1781,84,2,13,2
1781,92,8,13,3
1781,106,14,13,0
1781,118,12,13,0
1781,134,16,13,3
1781,144,10,13,3
1781,157,13,13,0
1781,176,19,13,3
1781,190,14,13,0
1781,202,12,13,0
1781,214,12,13,0
1781,226,12,13,0
1781,240,14,13,0
1781,251,11,13,0
1781,259,8,13,3
1781,271,12,13,0
1782,12,12,9,3
1782,27,15,9,1
1782,38,11,9,3
1782,47,9,9,0
1782,53,6,9,3
1782,62,9,9,0
1782,70,8,9,2
1782,72,2,9,2
1782,79,7,9,3
1782,89,10,9,0
1782,96,7,9,3
1782,106,10,9,0
1782,114,8,9,0
1782,123,9,9,0
1782,133,10,9,0
1782,142,9,9,0
1782,149,7,9,3
1782,157,8,9,0
1782,167,10,9,0
1782,175,8,9,0
1782,183,8,9,0
1782,192,9,9,0
1782,200,8,9,0
1782,210,10,9,1
1782,230,20,9,1
1782,235,5,9,3
1782,240,5,9,3
1782,248,8,9,0
1782,260,12,9,3
1783,17,17,13,3
1783,36,19,13,3
1783,51,15,13,0
1783,70,19,13,3
1783,86,16,13,3
1783,104,18,13,3
1783,122,18,13,3
1783,138,16,13,3
1783,156,18,13,3
1783,173,17,13,3
1783,190,17,13,3
1783,206,16,13,3
1783,224,18,13,3
1783,237,13,13,0
1783,255,18,13,3
1783,275,20,13,1
1784,5,5,11.5,2
1784,9,4,11.5,2
1784,21,12,11.5,0
1784,31,10,11.5,1
1784,53,22,11.5,1
1784,61,8,11.5,3
1784,66,5,11.5,2
1784,74,8,11.5,3
1784,87,13,11.5,1
1784,110,23,11.5,1
1784,121,11,11.5,0
1784,131,10,11.5,0
1784,142,11,11.5,0
1784,152,10,11.5,0
1784,165,13,11.5,0
1784,175,10,11.5,0
1784,185,10,11.5,2
1784,189,4,11.5,2
1785,11,11,11.5,0
1785,27,16,11.5,3
1785,35,8,11.5,3
1785,37,2,11.5,2
1785,47,10,11.5,0
1785,55,8,11.5,3
1785,65,10,11.5,0
1785,74,9,11.5,3
1785,82,8,11.5,3
1785,91,9,11.5,3
1785,93,2,11.5,2
1785,100,7,11.5,3
1785,109,9,11.5,3
1785,118,9,11.5,3
1785,127,9,11.5,3
1785,135,8,11.5,3
1785,147,12,11.5,0
1786,12,12,13,0
1786,25,13,13,0
1786,41,16,13,3
1786,56,15,13,0
1786,72,16,13,3
1786,88,16,13,3
1786,104,16,13,3
1786,125,21,13,1
1786,140,15,13,0
1786,154,14,13,0
1786,172,18,13,3
1786,187,15,13,0
1786,203,16,13,3
1786,208,5,13,2
1786,222,14,13,1
1786,248,26,13,1
1786,270,22,13,1
1787,13,13,16,0
1787,32,19,16,0
1787,50,18,16,0
1787,62,12,16,3
1787,80,18,16,0
1787,96,16,16,0
1787,111,15,16,0
1787,129,18,16,0
1787,144,15,16,0
1787,162,18,16,0
1787,177,15,16,0
1787,194,17,16,0
1787,205,11,16,3
1787,221,16,16,0
1787,238,17,16,0
1787,253,15,16,0
1787,274,21,16,3
1787,290,16,16,0
1788,10,10,14,3
1788,22,12,14,0
1788,36,14,14,0
1788,46,10,14,3
1788,66,20,14,3
1788,84,18,14,3
1788,99,15,14,1
1788,124,25,14,1
1788,150,26,14,1
1788,163,13,14,0
1788,175,12,14,0
1788,189,14,14,1
1788,212,23,14,1
1788,236,24,14,1
1788,248,12,14,0
1788,264,16,14,0
1788,277,13,14,0
1788,288,11,14,3
1789,17,17,13,3
1789,36,19,13,3
1789,55,19,13,3
1789,72,17,13,3
1789,92,20,13,1
1789,110,18,13,3
1789,127,17,13,3
1789,147,20,13,1
1789,163,16,13,3
1789,180,17,13,3
1789,196,16,13,3
1789,214,18,13,3
1789,230,16,13,3
1789,247,17,13,3
1789,264,17,13,3
1790,17,17,17,0
1790,33,16,17,0
1790,49,16,17,0
1790,67,18,17,0
1790,85,18,17,0
1790,96,11,17,3
1790,114,18,17,0
1790,132,18,17,0
1790,147,15,17,0
1790,161,14,17,1
1790,192,31,17,1
1790,199,7,17,2
1790,216,17,17,0
1790,233,17,17,0
1790,244,11,17,3
1791,14,14,13,0
1791,29,15,13,0
1791,42,13,13,0
1791,58,16,13,3
1791,73,15,13,0
1791,86,13,13,0
1791,101,15,13,0
1791,116,15,13,0
1791,131,15,13,0
1791,141,10,13,3
1791,143,2,13,2
1791,160,17,13,3
1791,172,12,13,0
1791,186,14,13,0
1791,200,14,13,0
1791,217,17,13,3
1791,233,16,13,3
1791,248,15,13,0
1791,261,13,13,0
1791,276,15,13,0
1791,291,15,13,0
1792,14,14,13,0
1792,24,10,13,3
1792,37,13,13,0
1792,49,12,13,0
1792,62,13,13,0
1792,75,13,13,0
1792,90,15,13,0
1792,102,12,13,0
1792,117,15,13,0
1792,129,12,13,0
1792,141,12,13,0
1792,157,16,13,3
1792,168,11,13,0
1792,182,14,13,0
1792,193,11,13,0
1792,206,13,13,0
1792,220,14,13,0
1792,233,13,13,0
1792,247,14,13,0
1792,261,14,13,0
1792,278,17,13,3
1793,13,13,13,0
1793,26,13,13,0
1793,38,12,13,0
1793,51,13,13,0
1793,64,13,13,0
1793,76,12,13,0
1793,90,14,13,0
1793,103,13,13,1
1793,129,26,13,1
1793,143,14,13,0
1793,155,12,13,0
1793,168,13,13,0
1793,182,14,13,0
1793,194,12,13,0
1793,201,7,13,3
1793,205,4,13,2
1793,207,2,13,2
1793,220,13,13,0
1793,233,13,13,0
1793,246,13,13,0
1793,258,12,13,0
1794,13,13,13,0
1794,26,13,13,0
1794,43,17,13,3
1794,55,12,13,0
1794,69,14,13,0
1794,80,11,13,0
1794,94,14,13,0
1794,108,14,13,0
1794,122,14,13,0
1794,138,16,13,3
1794,150,12,13,0
1794,163,13,13,0
1794,177,14,13,0
1794,191,14,13,0
1794,209,18,13,3
1794,220,11,13,0
1794,232,12,13,0
1794,245,13,13,0
1794,253,8,13,3
1794,265,12,13,0
1794,279,14,13,0
1795,10,10,9,0
1795,20,10,9,0
1795,28,8,9,0
1795,35,7,9,3
1795,44,9,9,0
1795,53,9,9,0
1795,61,8,9,0
1795,70,9,9,0
1795,77,7,9,3
1795,85,8,9,0
1795,93,8,9,0
1795,100,7,9,3
1795,108,8,9,1
1795,123,15,9,1
1795,133,10,9,0
1795,143,10,9,0
1795,153,10,9,0
1796,12,12,13,0
1796,28,16,13,3
1796,42,14,13,0
1796,57,15,13,1
1796,81,24,13,1
1796,97,16,13,3
1796,111,14,13,0
1796,125,14,13,0
1796,140,15,13,0
1796,153,13,13,0
1796,167,14,13,0
1796,182,15,13,0
1796,197,15,13,0
1796,214,17,13,3
1796,227,13,13,0
1796,244,17,13,3
1796,256,12,13,0
1796,269,13,13,0
1796,283,14,13,0
1797,12,12,13,0
1797,19,7,13,3
1797,28,9,13,3
1797,36,8,13,3
1797,45,9,13,3
1797,63,18,13,3
1797,72,9,13,3
1797,80,8,13,3
1797,90,10,13,3
1797,99,9,13,3
1797,108,9,13,3
1797,119,11,13,0
1797,133,14,13,0
1797,144,11,13,2
1797,150,6,13,2
1797,156,6,13,2
1797,162,6,13,2
1797,183,21,13,1
1797,191,8,13,3
1797,200,9,13,3
1797,209,9,13,3
1797,218,9,13,3
1798,7,7,13,3
1798,11,4,13,2
1798,18,7,13,3
1798,30,12,13,2
1798,36,6,13,2
1798,53,17,13,3
1798,63,10,13,3
1798,72,9,13,3
1798,81,9,13,3
1798,91,10,13,3
1798,98,7,13,3
1798,107,9,13,3
1798,115,8,13,3
1798,122,7,13,3
1798,130,8,13,3
1798,142,12,13,0
1798,149,7,13,3
1798,157,8,13,3
1798,165,8,13,3
1798,174,9,13,3
1798,179,5,13,2
1798,185,6,13,2
1798,203,18,13,3
1798,210,7,13,3
1798,219,9,13,3
1798,230,11,13,0
1798,240,10,13,3
1798,249,9,13,3
1799,18,18,13,3
1799,33,15,13,0
1799,48,15,13,0
1799,67,19,13,3
1799,80,13,13,1
1799,100,20,13,1
1799,112,12,13,0
1799,130,18,13,3
1799,144,14,13,0
1799,160,16,13,3
1799,177,17,13,3
1800,15,15,13,0
1800,30,15,13,0
1800,44,14,13,0
1800,59,15,13,0
1800,72,13,13,0
1800,87,15,13,0
1800,101,14,13,0
1800,115,14,13,0
1800,130,15,13,0
1800,143,13,13,0
1800,158,15,13,0
1800,172,14,13,0
1800,186,14,13,0
1800,201,15,13,0
1800,216,15,13,0
1800,230,14,13,0
1800,246,16,13,3
1800,261,15,13,0
1801,14,14,15,0
1801,33,19,15,3
1801,39,6,15,2
1801,59,20,15,3
1801,73,14,15,0
1801,87,14,15,0
1801,99,12,15,2
1801,103,4,15,2
1801,115,12,15,1
1801,138,23,15,1
1801,160,22,15,3
1801,163,3,15,2
1801,165,2,15,2
1801,171,6,15,2
1801,185,14,15,0
1801,201,16,15,0
1801,215,14,15,0
1801,231,16,15,0
1801,243,12,15,0
1801,258,15,15,0
1802,14,14,11,3
1802,20,6,11,3
1802,38,18,11,1
1802,50,12,11,0
1802,59,9,11,0
1802,67,8,11,3
1802,83,16,11,3
1802,91,8,11,3
1802,106,15,11,3
1802,128,22,11,1
1802,139,11,11,0
1802,149,10,11,0
1802,164,15,11,3
1802,180,16,11,3
1802,190,10,11,0
1802,203,13,11,0
1802,214,11,11,0
1802,224,10,11,0
1803,9,9,9,0
1803,17,8,9,0
1803,26,9,9,0
1803,36,10,9,0
1803,46,10,9,1
1803,62,16,9,1
1803,71,9,9,0
1803,80,9,9,0
1803,89,9,9,0
1803,98,9,9,0
1803,105,7,9,3
1803,116,11,9,3
1803,124,8,9,0
1803,132,8,9,0
1803,141,9,9,0
1803,149,8,9,0
1803,158,9,9,0
1803,165,7,9,3
1803,166,1,9,2
1803,185,19,9,1
1803,195,10,9,0
1803,204,9,9,0
1803,211,7,9,3
1803,218,7,9,3
1803,230,12,9,3
1803,238,8,9,0
1803,244,6,9,3
1803,254,10,9,0
1803,261,7,9,3
1804,13,13,13,0
1804,32,19,13,3
1804,44,12,13,0
1804,59,15,13,0
1804,72,13,13,0
1804,86,14,13,0
1804,99,13,13,0
1804,112,13,13,0
1804,126,14,13,0
1804,141,15,13,0
1804,154,13,13,0
1804,170,16,13,3
1804,184,14,13,0
1804,197,13,13,0
1804,210,13,13,0
1804,224,14,13,0
1804,238,14,13,0
1805,14,14,12,0
1805,25,11,12,0
1805,36,11,12,0
1805,48,12,12,0
1805,62,14,12,0
1805,71,9,12,3
1805,84,13,12,0
1805,96,12,12,0
1805,110,14,12,0
1805,119,9,12,3
1805,143,24,12,1
1805,156,13,12,1
1805,180,24,12,1
1805,190,10,12,0
1805,201,11,12,0
1805,214,13,12,0
1805,224,10,12,0
1805,235,11,12,0
1805,251,16,12,3
1805,263,12,12,0
1806,14,14,14,0
1806,26,12,14,0
1806,35,9,14,3
1806,37,2,14,2
1806,52,15,14,0
1806,66,14,14,0
1806,80,14,14,0
1806,90,10,14,3
1806,93,3,14,2
1806,106,13,14,0
1806,119,13,14,0
1806,134,15,14,0
1806,147,13,14,0
1806,161,14,14,0
1806,173,12,14,0
1806,183,10,14,3
1806,195,12,14,0
1806,213,18,14,3
1806,225,12,14,0
1806,240,15,14,0
1807,11,11,13,0
1807,24,13,13,0
1807,31,7,13,3
1807,43,12,13,0
1807,58,15,13,2
1807,62,4,13,2
1807,79,17,13,3
1807,86,7,13,3
1807,96,10,13,3
1807,106,10,13,3
1807,117,11,13,0
1807,124,7,13,3
1807,142,18,13,3
1807,144,2,13,2
1807,159,15,13,0
1807,171,12,13,0
1807,184,13,13,0
1807,194,10,13,3
1807,207,13,13,0
1807,226,19,13,3
1807,236,10,13,3
1807,255,19,13,3
1807,258,3,13,2
1808,16,16,16,0
1808,29,13,16,0
1808,46,17,16,0
1808,63,17,16,0
1808,79,16,16,1
1808,107,28,16,1
1808,121,14,16,0
1808,135,14,16,2
1808,136,1,16,2
1808,163,27,16,1
1808,178,15,16,0
1808,193,15,16,0
1808,208,15,16,0
1808,224,16,16,0
1808,239,15,16,0
1808,254,15,16,0
1808,266,12,16,3
1808,281,15,16,0
1808,294,13,16,0
1809,10,10,13,3
1809,33,23,13,1
1809,48,15,13,0
1809,58,10,13,3
1809,68,10,13,3
1809,79,11,13,0
1809,89,10,13,3
1809,102,13,13,0
1809,118,16,13,3
1809,124,6,13,2
1809,135,11,13,0
1809,149,14,13,0
1809,161,12,13,0
1809,172,11,13,0
1809,183,11,13,0
1809,194,11,13,0
1809,202,8,13,3
1809,227,25,13,1
1809,236,9,13,3
1809,249,13,13,0
1810,9,9,11.5,3
1810,29,20,11.5,1
1810,37,8,11.5,3
1810,44,7,11.5,3
1810,52,8,11.5,3
1810,62,10,11.5,0
1810,73,11,11.5,0
1810,86,13,11.5,0
1810,94,8,11.5,3
1810,106,12,11.5,0
1810,113,7,11.5,3
1811,8,8,9,0
1811,17,9,9,0
1811,28,11,9,3
1811,40,12,9,3
1811,48,8,9,0
1811,55,7,9,3
1811,58,3,9,2
1811,65,7,9,3
1811,70,5,9,3
1811,78,8,9,0
1811,89,11,9,3
1811,97,8,9,0
1811,107,10,9,2
1811,110,3,9,2
1811,120,10,9,0
1811,129,9,9,0
1811,139,10,9,0
1811,148,9,9,0
1811,157,9,9,0
1811,167,10,9,2
1811,170,3,9,2
1811,178,8,9,2
1811,181,3,9,2
1811,189,8,9,2
1811,191,2,9,2
1811,198,7,9,3
1811,200,2,9,2
1811,207,7,9,3
1811,214,7,9,3
1811,218,4,9,2
1811,228,10,9,0
1811,238,10,9,0
1812,15,15,14,0
1812,28,13,14,0
1812,46,18,14,3
1812,56,10,14,3
1812,80,24,14,1
1812,97,17,14,3
1812,106,9,14,3
1812,111,5,14,2
1812,125,14,14,0
1812,136,11,14,3
1812,148,12,14,0
1812,163,15,14,0
1812,178,15,14,0
1812,192,14,14,0
1812,206,14,14,0
1812,220,14,14,0
1812,233,13,14,0
1812,242,9,14,3
1812,255,13,14,2
1812,258,3,14,2
1813,12,12,14,0
1813,24,12,14,0
1813,38,14,14,0
1813,53,15,14,0
1813,65,12,14,0
1813,79,14,14,0
1813,92,13,14,0
1813,106,14,14,0
1813,119,13,14,0
1813,134,15,14,0
1813,148,14,14,0
1813,161,13,14,0
1813,171,10,14,3
1813,186,15,14,0
1813,203,17,14,3
1813,225,22,14,1
1813,239,14,14,0
1813,254,15,14,0
1813,267,13,14,0
1814,10,10,11.5,0
1814,19,9,11.5,3
1814,30,11,11.5,0
1814,40,10,11.5,0
1814,52,12,11.5,0
1814,62,10,11.5,0
1814,73,11,11.5,0
1814,83,10,11.5,0
1814,99,16,11.5,3
1814,112,13,11.5,0
1814,129,17,11.5,3
1814,141,12,11.5,0
1814,150,9,11.5,3
1814,153,3,11.5,2
1814,161,8,11.5,3
1814,174,13,11.5,0
1814,183,9,11.5,3
1814,193,10,11.5,0
1815,12,12,13,0
1815,24,12,13,0
1815,34,10,13,3
1815,45,11,13,0
1815,59,14,13,0
1815,72,13,13,0
1815,84,12,13,0
1815,94,10,13,3
1815,109,15,13,0
1815,120,11,13,0
1815,133,13,13,0
1815,145,12,13,0
1815,157,12,13,0
1815,170,13,13,0
1816,11,11,13,0
1816,22,11,13,0
1816,35,13,13,2
1816,37,2,13,2
1816,42,5,13,2
1816,48,6,13,2
1816,61,13,13,0
1816,73,12,13,0
1816,86,13,13,0
1816,99,13,13,0
1816,112,13,13,0
1816,125,13,13,0
1816,138,13,13,0
1816,150,12,13,0
1817,24,24,14,1
1817,39,15,14,0
1817,52,13,14,0
1817,63,11,14,3
1817,78,15,14,0
1817,90,12,14,0
1817,103,13,14,0
1817,115,12,14,0
1817,130,15,14,0
1817,142,12,14,0
1817,158,16,14,0
1817,171,13,14,0
1817,183,12,14,0
1817,193,10,14,3
1817,209,16,14,0
1817,220,11,14,3
1817,235,15,14,0
1818,13,13,13,0
1818,23,10,13,3
1818,34,11,13,0
1818,46,12,13,0
1818,62,16,13,3
1818,69,7,13,3
1818,83,14,13,0
1818,92,9,13,3
1818,105,13,13,0
1818,116,11,13,0
1818,127,11,13,0
1818,139,12,13,0
1818,153,14,13,0
1818,166,13,13,2
1818,170,4,13,2
1818,178,8,13,3
1818,187,9,13,3
1818,203,16,13,3
1818,210,7,13,3
1818,223,13,13,0
1819,5,5,11,2
1819,33,28,11,1
1819,38,5,11,2
1819,45,7,11,3
1819,54,9,11,1
1819,75,21,11,1
1819,103,28,11,1
1819,114,11,11,0
1819,126,12,11,0
1819,138,12,11,0
1819,150,12,11,1
1819,176,26,11,1
1819,184,8,11,3
1819,204,20,11,1
1819,212,8,11,3
1820,10,10,14,3
1820,23,13,14,0
1820,37,14,14,0
1820,50,13,14,0
1820,62,12,14,0
1820,75,13,14,0
1820,89,14,14,0
1820,102,13,14,0
1820,116,14,14,0
1820,129,13,14,0
1820,139,10,14,3
1820,154,15,14,0
1820,168,14,14,0
1820,184,16,14,0
1821,4,4,11.5,2
1821,11,7,11.5,3
1821,22,11,11.5,0
1821,39,17,11.5,3
1821,47,8,11.5,3
1821,55,8,11.5,3
1821,60,5,11.5,2
1821,73,13,11.5,0
1821,82,9,11.5,3
1821,89,7,11.5,3
1821,102,13,11.5,0
1821,117,15,11.5,3
1821,121,4,11.5,2
1821,131,10,11.5,2
1821,136,5,11.5,2
1821,143,7,11.5,3
1822,10,10,13,3
1822,23,13,13,0
1822,36,13,13,0
1822,48,12,13,0
1822,61,13,13,0
1822,74,13,13,0
1822,87,13,13,0
1822,101,14,13,0
1822,113,12,13,0
1822,126,13,13,0
1822,139,13,13,0
1822,152,13,13,0
1822,165,13,13,0
1822,178,13,13,0
1822,190,12,13,0
1822,203,13,13,0
1822,216,13,13,2
1822,218,2,13,2
1822,222,4,13,2
1822,229,7,13,3
1822,242,13,13,0
1822,255,13,13,0
1822,268,13,13,0
1823,11,11,11.5,0
1823,25,14,11.5,3
1823,35,10,11.5,0
1823,46,11,11.5,0
1823,59,13,11.5,1
1823,77,18,11.5,1
1823,90,13,11.5,0
1823,99,9,11.5,3
1823,111,12,11.5,1
1823,138,27,11.5,1
1823,155,17,11.5,3
1823,163,8,11.5,3
1824,9,9,12,3
1824,20,11,12,1
1824,47,27,12,1
1824,54,7,12,3
